0.675458716,44.57087629,,0.994724771,2.192010309,,0.675,44.57087629,,0.994,2.192010309,,1.872,-1.844072165,2.192010309,,4.036082474,,,,8.138,40.53479381,0.173969072,,40.36082474
0.675458716,42.55283505,,1.034633028,2.192010309,,0.675,42.55283505,,1.034,2.192010309,,1.912,-1.844072165,2.192010309,,4.036082474,,,,8.178,40.53479381,0.173969072,,40.36082474
0.675458716,40.53479381,,1.074541284,2.192010309,,0.675,40.53479381,,1.074,2.192010309,,1.952,-3.862113402,2.192010309,,6.054123711,,,,8.218,38.51675258,0.173969072,,38.34278351
0.675458716,38.51675258,,1.114449541,2.192010309,,0.675,38.51675258,,1.114,2.192010309,,2.032,-1.844072165,0.173969072,,2.018041237,,,,8.258,36.49871134,0.173969072,,36.32474227
0.715366972,38.51675258,,1.154357798,2.192010309,,0.715,38.51675258,,1.154,2.192010309,,2.072,-5.880154639,0.173969072,,6.054123711,,,,8.297,34.4806701,0.173969072,,34.30670103
0.755275229,38.51675258,,1.154357798,0.173969072,,0.755,38.51675258,,1.154,0.173969072,,2.112,-7.898195876,2.192010309,,10.09020619,,,,8.337,32.46262887,2.192010309,,30.27061856
0.755275229,36.49871134,,1.234174312,2.192010309,,0.755,36.49871134,,1.234,2.192010309,,2.152,-5.880154639,0.173969072,,6.054123711,,,,8.377,30.44458763,2.192010309,,28.25257732
0.755275229,34.4806701,,1.234174312,0.173969072,,0.755,34.4806701,,1.234,0.173969072,,2.191,-5.880154639,0.173969072,,6.054123711,,,,8.417,30.44458763,0.173969072,,30.27061856
0.795183486,36.49871134,,1.274082569,2.192010309,,0.795,36.49871134,,1.274,2.192010309,,2.231,-5.880154639,0.173969072,,6.054123711,,,,8.457,24.39046392,-1.844072165,,26.23453608
0.795183486,34.4806701,,1.274082569,0.173969072,,0.795,34.4806701,,1.274,0.173969072,,2.271,-5.880154639,0.173969072,,6.054123711,,,,8.497,26.40850515,0.173969072,,26.23453608
0.835091743,34.4806701,,1.313990826,2.192010309,,0.835,34.4806701,,1.313,2.192010309,,2.311,-7.898195876,2.192010309,,10.09020619,,,,8.537,24.39046392,0.173969072,,24.21649485
0.835091743,32.46262887,,1.313990826,0.173969072,,0.835,32.46262887,,1.313,0.173969072,,2.351,-7.898195876,2.192010309,,10.09020619,,,,8.577,22.37242268,2.192010309,,20.18041237
0.835091743,30.44458763,,1.353899083,4.210051546,,0.835,30.44458763,,1.353,4.210051546,,2.431,-9.916237113,0.173969072,,10.09020619,,,,8.617,22.37242268,2.192010309,,20.18041237
0.875,34.4806701,,1.353899083,2.192010309,,0.875,34.4806701,,1.353,2.192010309,,2.471,-9.916237113,0.173969072,,10.09020619,,,,8.657,20.35438144,2.192010309,,18.16237113
0.875,32.46262887,,1.393807339,2.192010309,,0.875,32.46262887,,1.393,2.192010309,,2.511,-7.898195876,0.173969072,,8.072164948,,,,8.697,18.33634021,2.192010309,,16.1443299
0.875,30.44458763,,1.393807339,0.173969072,,0.875,30.44458763,,1.393,0.173969072,,2.551,-7.898195876,0.173969072,,8.072164948,,,,8.736,18.33634021,2.192010309,,16.1443299
0.914908257,30.44458763,,1.433715596,2.192010309,,0.914,30.44458763,,1.433,2.192010309,,2.591,-9.916237113,0.173969072,,10.09020619,,,,8.776,14.30025773,4.210051546,,10.09020619
0.914908257,28.42654639,,1.433715596,0.173969072,,0.914,28.42654639,,1.433,0.173969072,,2.63,-9.916237113,0.173969072,,10.09020619,,,,8.816,14.30025773,2.192010309,,12.10824742
0.954816514,30.44458763,,1.473623853,2.192010309,,0.954,30.44458763,,1.473,2.192010309,,2.67,-13.95231959,-1.844072165,,12.10824742,,,,8.856,12.28221649,0.173969072,,12.10824742
0.954816514,28.42654639,,1.473623853,0.173969072,,0.954,28.42654639,,1.473,0.173969072,,2.71,-280.3337629,-17.98840206,,262.3453608,,,,8.896,14.30025773,0.173969072,,14.12628866
0.954816514,26.40850515,,1.51353211,2.192010309,,0.954,26.40850515,,1.513,2.192010309,,2.75,-254.0992268,0.173969072,,254.2731959,,,,8.936,12.28221649,2.192010309,,10.09020619
0.994724771,26.40850515,,1.553440367,2.192010309,,0.994,26.40850515,,1.553,2.192010309,,2.79,-233.9188144,0.173969072,,234.0927835,,,,8.976,10.26417526,0.173969072,,10.09020619
1.034633028,26.40850515,,1.553440367,0.173969072,,1.034,26.40850515,,1.553,0.173969072,,2.83,-217.7744845,0.173969072,,217.9484536,,,,9.016,10.26417526,2.192010309,,8.072164949
1.074541284,26.40850515,,1.633256881,2.192010309,,1.074,26.40850515,,1.633,2.192010309,,2.87,-203.6481959,2.192010309,,205.8402062,,,,9.056,8.246134021,2.192010309,,6.054123712
1.074541284,24.39046392,,1.633256881,0.173969072,,1.074,24.39046392,,1.633,0.173969072,,2.91,-191.5399485,2.192010309,,193.7319588,,,,9.096,8.246134021,2.192010309,,6.054123712
1.074541284,22.37242268,,1.673165138,2.192010309,,1.074,22.37242268,,1.673,2.192010309,,2.95,-181.4497423,0.173969072,,181.6237113,,,,9.136,6.228092784,0.173969072,,6.054123712
1.114449541,22.37242268,,1.713073394,2.192010309,,1.114,22.37242268,,1.713,2.192010309,,2.99,-175.3956186,2.192010309,,177.5876289,,,,9.175,6.228092784,0.173969072,,6.054123712
1.114449541,20.35438144,,1.752981651,2.192010309,,1.114,20.35438144,,1.752,2.192010309,,3.03,-163.2873711,2.192010309,,165.4793814,,,,9.215,6.228092784,2.192010309,,4.036082475
1.154357798,20.35438144,,1.752981651,0.173969072,,1.154,20.35438144,,1.752,0.173969072,,3.069,-159.2512887,2.192010309,,161.443299,,,,9.255,6.228092784,2.192010309,,4.036082475
1.154357798,18.33634021,,1.792889908,2.192010309,,1.154,18.33634021,,1.792,2.192010309,,3.109,-149.1610825,0.173969072,,149.3350515,,,,9.295,4.210051546,-1.844072165,,6.054123711
1.194266055,20.35438144,,1.792889908,0.173969072,,1.194,20.35438144,,1.792,0.173969072,,3.149,-145.125,0.173969072,,145.2989691,,,,9.375,-1.844072165,2.192010309,,4.036082474
1.194266055,18.33634021,,1.792889908,-1.844072165,,1.194,18.33634021,,1.792,-1.844072165,,3.189,-141.0889175,4.210051546,,145.2989691,,,,9.415,-1.844072165,2.192010309,,4.036082474
